Make,ExposureTime,DateOriginal,TimeOriginal,Presence,Amount,Diet,Species,Year,camera,comments
Moultrie,0.033333333,2019:01:29,4:51:01,1,398,Herbivorous,Hippopotamus,2016,CAM_3,168
Moultrie,0.033333333,2019:01:29,18:47:20,1,268,Herbivorous,Hippopotamus,2016,CAM_3,149
Moultrie,0.033333333,2019:01:29,18:47:23,1,380,Herbivorous,Hippopotamus,2016,CAM_3,150
Moultrie,0.008333333,2019:01:29,19:27:12,1,403,Herbivorous,Hippopotamus,2016,CAM_3,177
Moultrie,0.033333333,2019:01:29,19:28:19,1,379,Herbivorous,Hippopotamus,2016,CAM_3,195
Moultrie,0.033333333,2019:01:29,19:28:23,1,401,Herbivorous,Hippopotamus,2016,CAM_3,207
Moultrie,0.033333333,2019:01:30,6:14:44,1,539,Herbivorous,Hippopotamus,2016,CAM_3,231
Moultrie,0.033333333,2019:01:30,6:14:49,1,499,Herbivorous,Hippopotamus,2016,CAM_3,254
Moultrie,0.004739336,2019:01:30,12:14:56,1,505,Herbivorous,Giraffe,2016,CAM_3,285
Moultrie,0.003937008,2019:01:30,12:36:03,1,557,Herbivorous,Giraffe,2016,CAM_3,298
Moultrie,0.006711409,2019:01:30,12:55:46,1,690,Herbivorous,Giraffe,2016,CAM_3,314
Moultrie,0.008333333,2019:01:30,12:59:12,1,776,Herbivorous,Giraffe,2016,CAM_3,341
Moultrie,0.008333333,2019:01:30,12:59:29,1,803,Herbivorous,Giraffe,2016,CAM_3,342
Moultrie,0.008,2019:01:30,13:02:15,1,831,Herbivorous,Giraffe,2016,CAM_3,329
Moultrie,0.005649718,2019:01:30,16:17:05,1,940,Herbivorous,Giraffe,2016,CAM_3,317
Moultrie,0.033333333,2019:01:30,23:57:08,1,105,Canivorous,Cheetah,2016,CAM_3,318
Moultrie,0.033333333,2019:01:30,23:59:55,1,89,Canivorous,Cheetah,2016,CAM_3,289
Moultrie,0.006711409,2019:01:31,9:11:47,1,91,Herbivorous,Hippopotamus,2016,CAM_3,261
Moultrie,0.00304878,2019:01:31,13:24:24,1,101,Herbivorous,Impala,2016,CAM_3,299
Moultrie,0.003311258,2019:01:31,13:24:34,1,113,Herbivorous,Impala,2016,CAM_3,333
Moultrie,0.008333333,2019:01:31,18:08:14,1,107,Herbivorous,Oribi,2016,CAM_3,316
Moultrie,0.008333333,2019:01:31,18:11:34,1,116,Omnivorous,Monkey,2016,CAM_3,286
Moultrie,0.008333333,2019:02:01,7:36:22,1,108,Herbivorous,Hippopotamus,2016,CAM_3,203
Moultrie,0.008333333,2019:02:01,7:36:32,1,108,Herbivorous,Hippopotamus,2016,CAM_3,111
Moultrie,0.008333333,2019:02:01,7:36:37,1,116,Herbivorous,Hippopotamus,2016,CAM_3,168
Moultrie,0.008333333,2019:02:01,7:39:28,1,118,Herbivorous,Hippopotamus,2016,CAM_3,156
Moultrie,0.008333333,2019:02:01,7:39:39,1,123,Herbivorous,Hippopotamus,2016,CAM_3,164
Moultrie,0.008333333,2019:02:01,10:05:22,1,129,Herbivorous,Giraffe,2016,CAM_3,159
Moultrie,0.008333333,2019:02:01,10:05:39,1,135,Herbivorous,Giraffe,2016,CAM_3,112
Moultrie,0.004310345,2019:02:01,14:26:25,1,138,Herbivorous,Giraffe,2016,CAM_3,171
Moultrie,0.003311258,2019:02:01,14:48:49,1,165,Herbivorous,Giraffe,2016,CAM_3,183
Moultrie,0.008333333,2019:02:01,17:34:28,1,191,Herbivorous,Giraffe,2016,CAM_3,197
Moultrie,0.008333333,2019:02:01,17:34:39,1,191,Herbivorous,Giraffe,2016,CAM_3,209
Moultrie,0.008333333,2019:02:01,18:35:51,1,180,Herbivorous,Giraffe,2016,CAM_3,229
Moultrie,0.008333333,2019:02:01,18:36:33,1,227,Herbivorous,Giraffe,2016,CAM_3,255
Moultrie,0.008333333,2019:02:01,18:38:35,1,232,Herbivorous,Giraffe,2016,CAM_3,281
Moultrie,0.033333333,2019:02:01,19:36:52,1,226,Herbivorous,Hippopotamus,2016,CAM_3,364
Moultrie,0.033333333,2019:02:01,19:36:57,1,232,Herbivorous,Hippopotamus,2016,CAM_3,389
Moultrie,0.033333333,2019:02:01,19:37:00,1,288,Herbivorous,Hippopotamus,2016,CAM_3,422
Moultrie,0.033333333,2019:02:01,19:38:37,1,306,Herbivorous,Hippopotamus,2016,CAM_3,522
Moultrie,0.008333333,2019:02:01,19:38:41,1,298,Herbivorous,Hippopotamus,2016,CAM_3,593
Moultrie,0.008333333,2019:02:01,19:44:08,1,236,Herbivorous,Hippopotamus,2016,CAM_3,629
Moultrie,0.033333333,2019:02:01,19:44:12,1,257,Herbivorous,Hippopotamus,2016,CAM_3,624
Moultrie,0.008333333,2019:02:02,9:16:02,1,259,Herbivorous,Hippopotamus,2016,CAM_3,598
Moultrie,0.008333333,2019:02:02,9:16:13,1,277,Herbivorous,Hippopotamus,2016,CAM_3,559
Moultrie,0.008333333,2019:02:02,12:59:55,1,289,Herbivorous,Giraffe,2016,CAM_3,525
Moultrie,0.006097561,2019:02:02,14:38:15,1,310,Herbivorous,Giraffe,2016,CAM_3,537
Moultrie,0.033333333,2019:02:06,3:21:35,1,347,Herbivorous,Impala,2016,CAM_3,507
Moultrie,0.033333333,2019:02:06,3:22:03,1,407,Herbivorous,Impala,2016,CAM_3,508
Moultrie,0.033333333,2019:02:06,3:22:07,1,465,Herbivorous,Impala,2016,CAM_3,522
Moultrie,0.033333333,2019:02:06,3:51:15,1,606,Omnivorous,Helmeted Guineafowl,2016,CAM_3,377
Moultrie,0.033333333,2019:02:07,2:46:52,1,712,Herbivorous,Hippopotamus,2016,CAM_3,975
Moultrie,0.033333333,2019:02:07,4:29:08,1,703,Herbivorous,Hippopotamus,2016,CAM_3,976
Moultrie,0.033333333,2019:02:07,4:29:18,1,747,Herbivorous,Hippopotamus,2016,CAM_3,977
Moultrie,0.033333333,2019:02:07,4:30:03,1,839,Herbivorous,Hippopotamus,2016,CAM_3,979
Moultrie,0.033333333,2019:02:07,4:30:07,1,900,Herbivorous,Hippopotamus,2016,CAM_3,982
Moultrie,0.033333333,2019:02:07,4:30:33,1,986,Herbivorous,Hippopotamus,2016,CAM_3,986
Moultrie,0.008333333,2019:02:07,10:48:13,1,839,Herbivorous,Hippopotamus,2016,CAM_3,991
Moultrie,0.066666667,2019:03:07,3:12:10,1,900,Herbivorous,Oribi,2016,CAM_3,996
Moultrie,0.066666667,2019:03:07,3:12:12,1,986,Herbivorous,Oribi,2016,CAM_3,1004
Moultrie,0.066666667,2019:03:07,3:12:16,1,339,Herbivorous,Oribi,2016,CAM_3,822
Moultrie,0.033333333,2019:03:08,7:05:36,1,379,Herbivorous,Impala,2016,CAM_3,729
Moultrie,0.008333333,2019:03:08,7:05:38,1,401,Herbivorous,Impala,2016,CAM_3,741
Moultrie,0.008333333,2019:03:08,7:05:41,1,455,Herbivorous,Impala,2016,CAM_3,750
Moultrie,0.008333333,2019:03:08,7:05:56,1,574,Herbivorous,Impala,2016,CAM_3,747
Moultrie,0.008333333,2019:03:08,7:05:59,1,603,Herbivorous,Impala,2016,CAM_3,728
Moultrie,0.008333333,2019:03:08,7:06:02,1,586,Herbivorous,Impala,2016,CAM_3,733
Moultrie,0.008333333,2019:03:08,7:06:32,1,641,Herbivorous,Impala,2016,CAM_3,747
Moultrie,0.008333333,2019:03:08,7:06:52,1,788,Herbivorous,Impala,2016,CAM_3,735
Moultrie,0.008333333,2019:03:08,7:06:55,1,772,Herbivorous,Impala,2016,CAM_3,754
Moultrie,0.058823529,2019:04:26,22:43:12,1,385,Herbivorous,Impala,2016,CAM_3,896
Moultrie,0.00152439,2019:04:29,12:54:08,1,420,Herbivorous,Impala,2016,CAM_3,651
Moultrie,0.00152439,2019:04:29,12:54:14,1,485,Herbivorous,Impala,2016,CAM_3,474
Moultrie,0.00152439,2019:04:29,12:54:35,1,552,Herbivorous,Impala,2016,CAM_3,440
Moultrie,0.00152439,2019:04:29,12:55:20,1,672,Herbivorous,Impala,2016,CAM_3,510
Moultrie,0.00152439,2019:04:29,12:55:23,1,806,Herbivorous,Impala,2016,CAM_3,572
Moultrie,0.00152439,2019:04:29,12:55:26,1,863,Herbivorous,Impala,2016,CAM_3,742
Moultrie,0.008333333,2019:04:29,17:28:19,1,982,Herbivorous,Impala,2016,CAM_3,597
Moultrie,0.008333333,2019:04:29,17:28:21,1,988,Herbivorous,Impala,2016,CAM_3,609
Moultrie,0.008333333,2019:04:29,17:28:24,1,455,Herbivorous,Impala,2016,CAM_3,610
Moultrie,0.008333333,2019:04:29,17:28:38,1,423,Herbivorous,Impala,2016,CAM_3,719
Moultrie,0.008333333,2019:04:29,17:28:41,1,470,Herbivorous,Impala,2016,CAM_3,781
Moultrie,0.008333333,2019:04:29,17:28:44,1,546,Herbivorous,Impala,2016,CAM_3,556
Moultrie,0.008333333,2019:04:29,17:29:55,1,896,Herbivorous,Impala,2016,CAM_3,515
Moultrie,0.008333333,2019:04:29,17:29:58,1,217,Herbivorous,Impala,2016,CAM_3,547
Moultrie,0.008333333,2019:04:29,17:30:01,1,223,Herbivorous,Impala,2016,CAM_3,589
Moultrie,0.058823529,2019:05:03,3:10:21,1,232,Herbivorous,Oryx,2016,CAM_3,628
Moultrie,0.058823529,2019:05:03,3:10:23,1,261,Herbivorous,Oryx,2016,CAM_3,811
Moultrie,0.058823529,2019:05:03,3:10:27,1,301,Herbivorous,Oryx,2016,CAM_3,732
Moultrie,0.001075269,2019:05:03,10:12:00,1,333,Herbivorous,Oryx,2016,CAM_3,710
Moultrie,0.001075269,2019:05:03,10:12:03,1,421,Herbivorous,Oryx,2016,CAM_3,706
Moultrie,0.001075269,2019:05:03,10:12:06,1,514,Herbivorous,Oryx,2016,CAM_3,716
Moultrie,0.001075269,2019:05:03,10:12:15,1,537,Herbivorous,Oryx,2016,CAM_3,875
Moultrie,0.001075269,2019:05:03,10:12:18,1,595,Herbivorous,Oryx,2016,CAM_3,786
Moultrie,0.125,2019:05:04,23:18:19,1,601,Herbivorous,Oryx,2016,CAM_3,885
Moultrie,0.066666667,2019:05:04,23:18:22,1,576,Herbivorous,Oryx,2016,CAM_3,855
Moultrie,0.066666667,2019:05:04,23:18:25,1,586,Herbivorous,Oryx,2016,CAM_3,967
Moultrie,0.058823529,2019:05:16,19:05:47,1,643,Herbivorous,Oryx,2016,CAM_3,620
Moultrie,0.058823529,2019:05:16,19:05:49,1,730,Herbivorous,Oribi,2016,CAM_3,580
Moultrie,0.058823529,2019:05:16,19:05:53,1,884,Herbivorous,Oribi,2016,CAM_3,451
Moultrie,0.111111111,2019:05:22,1:32:23,1,617,Herbivorous,Oribi,2016,CAM_3,411
Moultrie,0.066666667,2019:05:22,1:32:26,1,688,Herbivorous,Oribi,2016,CAM_3,470
Moultrie,0.066666667,2019:05:22,1:32:29,1,801,Herbivorous,Oribi,2016,CAM_3,605
Moultrie,0.001165501,2019:06:11,16:22:00,1,928,Herbivorous,Oryx,2016,CAM_3,477
Moultrie,0.001075269,2019:06:11,16:22:02,1,745,Herbivorous,Oryx,2016,CAM_3,403
Moultrie,0.001075269,2019:06:11,16:22:06,1,810,Herbivorous,Oribi,2016,CAM_3,608
Moultrie,0.000896057,2019:06:24,9:47:00,1,901,Herbivorous,Oryx,2016,CAM_3,582
Moultrie,0.000896057,2019:06:24,9:47:03,1,67,Herbivorous,Oryx,2016,CAM_3,767
Moultrie,0.033333333,2019:03:16,19:09:59,1,70,Herbivorous,Oribi,2016,CAM_4,887
Moultrie,0.002777778,2019:03:25,8:20:44,1,68,Herbivorous,Oribi,2016,CAM_4,529
Moultrie,0.033333333,2019:02:24,6:56:24,1,89,Herbivorous,Hippopotamus,2016,CAM_5,640
Moultrie,0.033333333,2019:02:24,6:56:24,1,97,Herbivorous,Hippopotamus,2016,CAM_5,878
Moultrie,0.033333333,2019:02:24,6:56:24,1,124,Herbivorous,Hippopotamus,2016,CAM_5,878
Moultrie,0.033333333,2019:02:24,6:56:28,1,132,Herbivorous,Hippopotamus,2016,CAM_5,888
Moultrie,0.033333333,2019:02:24,6:56:28,1,148,Herbivorous,Hippopotamus,2016,CAM_5,693
Moultrie,0.033333333,2019:02:24,6:56:28,1,168,Herbivorous,Hippopotamus,2016,CAM_5,539
Moultrie,0.033333333,2019:02:24,6:56:38,1,188,Herbivorous,Hippopotamus,2016,CAM_5,438
Moultrie,0.033333333,2019:02:24,6:56:38,1,198,Herbivorous,Hippopotamus,2016,CAM_5,390
Moultrie,0.033333333,2019:02:24,6:56:38,1,177,Herbivorous,Hippopotamus,2016,CAM_6,398
Prometheus,0.025,2019:02:27,1:56:10,1,198,Herbivorous,Hippopotamus,2016,CAM_6,494
Prometheus,0.025,2019:02:27,1:56:17,1,209,Herbivorous,Hippopotamus,2016,CAM_6,555
Prometheus,0.001715266,2019:03:01,9:00:58,1,198,Herbivorous,Hartebeest,2016,CAM_6,589
Prometheus,0.001715266,2019:03:01,9:01:13,1,218,Herbivorous,Hartebeest,2016,CAM_6,632
Prometheus,0.001715266,2019:03:01,9:01:20,1,261,Herbivorous,Hartebeest,2016,CAM_6,672
Prometheus,0.001506024,2019:03:01,9:01:27,1,310,Herbivorous,Hartebeest,2016,CAM_6,722
Prometheus,0.001506024,2019:03:01,9:01:35,1,322,Herbivorous,Hartebeest,2016,CAM_6,830
Prometheus,0.001506024,2019:03:01,9:01:41,1,282,Herbivorous,Hartebeest,2016,CAM_6,954
Prometheus,0.001443001,2019:03:01,9:03:15,1,389,Herbivorous,Hartebeest,2016,CAM_6,650
Prometheus,0.001443001,2019:03:01,9:03:21,1,388,Herbivorous,Hartebeest,2016,CAM_6,582
Prometheus,0.001381215,2019:03:01,9:05:12,1,388,Herbivorous,Hartebeest,2016,CAM_6,350
Prometheus,0.001381215,2019:03:01,9:05:43,1,379,Herbivorous,Hartebeest,2016,CAM_6,338
Prometheus,0.001265823,2019:03:01,9:07:00,1,281,Herbivorous,Hartebeest,2016,CAM_6,371
Prometheus,0.00125,2019:03:01,9:07:25,1,358,Herbivorous,Hartebeest,2016,CAM_6,411
Prometheus,0.001265823,2019:03:01,9:07:34,1,515,Herbivorous,Hartebeest,2016,CAM_6,515
Prometheus,0.001265823,2019:03:01,9:07:42,1,909,Herbivorous,Hartebeest,2016,CAM_6,533
Prometheus,0.001265823,2019:03:01,9:08:05,1,776,Herbivorous,Hartebeest,2016,CAM_6,616
Prometheus,0.001322751,2019:03:01,9:10:38,1,86,Herbivorous,Hartebeest,2016,CAM_6,606
Prometheus,0.000895255,2019:03:01,9:19:56,1,88,Herbivorous,Hartebeest,2016,CAM_6,633
Prometheus,0.000895255,2019:03:01,9:20:04,1,94,Herbivorous,Hartebeest & Zebra,2016,CAM_6,718
Prometheus,0.000895255,2019:03:01,9:20:26,1,106,Herbivorous,Hartebeest & Zebra,2016,CAM_6,809
Prometheus,0.000895255,2019:03:01,9:20:33,1,116,Herbivorous,Hartebeest & Zebra,2016,CAM_6,957
Prometheus,0.000895255,2019:03:01,9:20:42,1,113,Herbivorous,Hartebeest & Zebra,2016,CAM_6,167
Prometheus,0.000895255,2019:03:01,9:20:48,1,120,Herbivorous,Hartebeest & Zebra,2016,CAM_6,173
Prometheus,0.000895255,2019:03:01,9:21:03,1,134,Herbivorous,Zebra,2016,CAM_6,177
Prometheus,0.000935454,2019:03:01,9:21:15,1,140,Herbivorous,Zebra,2016,CAM_6,193
Prometheus,0.000935454,2019:03:01,9:21:25,1,152,Herbivorous,Zebra,2016,CAM_6,220
Prometheus,0.000935454,2019:03:01,9:21:37,1,161,Herbivorous,Zebra,2016,CAM_6,198
Prometheus,0.000976563,2019:03:01,9:21:45,1,164,Herbivorous,Zebra,2016,CAM_6,196
Prometheus,0.000935454,2019:03:01,9:22:19,1,163,Herbivorous,Zebra,2016,CAM_6,209
Prometheus,0.000935454,2019:03:01,9:22:27,1,173,Herbivorous,Zebra,2016,CAM_6,195
Prometheus,0.000976563,2019:03:01,9:22:37,1,199,Herbivorous,Zebra,2016,CAM_6,211
Prometheus,0.000935454,2019:03:01,9:22:47,1,227,Herbivorous,Zebra,2016,CAM_6,250
Prometheus,0.000895255,2019:03:01,9:22:54,1,230,Herbivorous,Zebra,2016,CAM_6,266
Prometheus,0.000895255,2019:03:01,9:23:00,1,238,Herbivorous,Zebra,2016,CAM_6,269
Prometheus,0.000895255,2019:03:01,9:23:25,1,236,Herbivorous,Zebra,2016,CAM_6,277
Prometheus,0.000895255,2019:03:01,9:23:35,1,240,Herbivorous,Zebra,2016,CAM_6,286
Prometheus,0.000895255,2019:03:01,9:24:31,1,243,Herbivorous,Zebra,2016,CAM_6,282
Prometheus,0.001064963,2019:03:01,9:45:00,1,260,Herbivorous,Zebra,2016,CAM_6,335
Prometheus,0.00116144,2019:03:01,11:09:50,1,196,Herbivorous,Hartebeest,2016,CAM_6,426
Prometheus,0.00116144,2019:03:01,11:09:57,1,138,Herbivorous,Hartebeest,2016,CAM_6,454
Prometheus,0.00125,2019:03:01,11:10:10,1,233,Herbivorous,Hartebeest,2016,CAM_6,448
Prometheus,0.001112347,2019:03:01,11:10:18,1,255,Herbivorous,Hartebeest,2016,CAM_6,460
Prometheus,0.001112347,2019:03:01,11:10:27,1,196,Herbivorous,Hartebeest,2016,CAM_6,373
Prometheus,0.00058072,2019:03:01,11:17:10,1,136,Herbivorous,Hartebeest,2016,CAM_6,379
Prometheus,0.00058072,2019:03:01,11:17:18,1,127,Herbivorous,Hartebeest,2016,CAM_6,379
Prometheus,0.00058072,2019:03:01,11:17:27,1,131,Herbivorous,Hartebeest,2016,CAM_6,460
Prometheus,0.00058072,2019:03:01,11:17:34,1,138,Herbivorous,Hartebeest,2016,CAM_6,479
Prometheus,0.000625,2019:03:01,11:19:55,1,139,Herbivorous,Hartebeest,2016,CAM_6,504
Prometheus,0.000625,2019:03:01,11:20:06,1,122,Herbivorous,Hartebeest,2016,CAM_6,595
Prometheus,0.000625,2019:03:01,11:21:38,1,112,Herbivorous,Hartebeest,2016,CAM_6,300
Prometheus,0.00058072,2019:03:01,11:21:45,1,119,Herbivorous,Hartebeest,2016,CAM_6,596
Prometheus,0.00058072,2019:03:01,11:21:54,1,115,Herbivorous,Hartebeest,2016,CAM_6,747
Prometheus,0.000625,2019:03:01,11:22:01,1,108,Herbivorous,Hartebeest,2016,CAM_6,789
Prometheus,0.000625,2019:03:01,11:22:08,1,115,Herbivorous,Hartebeest,2016,CAM_6,855
Prometheus,0.000625,2019:03:01,11:22:24,1,131,Herbivorous,Hartebeest,2016,CAM_6,958
Prometheus,0.000625,2019:03:01,11:22:33,1,157,Herbivorous,Hartebeest,2016,CAM_6,222
Prometheus,0.000625,2019:03:01,11:22:40,1,188,Herbivorous,Hartebeest,2016,CAM_6,240
Prometheus,0.000625,2019:03:01,11:22:46,1,232,Herbivorous,Hartebeest,2016,CAM_6,266
Prometheus,0.000625,2019:03:01,11:26:36,1,304,Herbivorous,Hartebeest,2016,CAM_6,261
Prometheus,0.000633312,2019:03:01,11:27:07,1,325,Herbivorous,Hartebeest,2016,CAM_6,424
Prometheus,0.000857633,2019:03:05,12:18:20,1,294,Herbivorous,Waterbuck,2016,CAM_6,472
Prometheus,0.000976563,2019:03:05,12:19:40,1,325,Herbivorous,Waterbuck,2016,CAM_6,529
Prometheus,0.00116144,2019:03:07,10:51:49,1,440,Herbivorous,Hartebeest,2016,CAM_6,503
Prometheus,0.00125,2019:03:07,10:52:20,1,491,Herbivorous,Hartebeest,2016,CAM_6,535
Prometheus,0.00125,2019:03:07,10:52:59,1,556,Herbivorous,Hartebeest,2016,CAM_6,561
Prometheus,0.00125,2019:03:07,10:53:06,1,629,Herbivorous,Hartebeest & Zebra,2016,CAM_6,581
Prometheus,0.00125,2019:03:07,10:53:14,1,683,Herbivorous,Hartebeest & Zebra,2016,CAM_6,629
Prometheus,0.001265823,2019:03:07,10:53:20,1,706,Herbivorous,Hartebeest & Zebra,2016,CAM_6,585
Prometheus,0.000753012,2019:03:08,13:36:55,1,719,Herbivorous,Zebra,2016,CAM_6,598
Prometheus,0.00125,2019:03:09,12:35:32,1,806,Herbivorous,Hartebeest,2016,CAM_6,595
Prometheus,0.00116144,2019:03:09,12:35:42,1,820,Herbivorous,Hartebeest,2016,CAM_6,609
Prometheus,0.00116144,2019:03:09,12:35:50,1,821,Herbivorous,Hartebeest,2016,CAM_6,608
Prometheus,0.00125,2019:03:09,12:36:00,1,155,Herbivorous,Hartebeest,2016,CAM_6,609
Prometheus,0.00125,2019:03:09,12:36:35,1,188,Herbivorous,Hartebeest,2016,CAM_6,637
Prometheus,0.001265823,2019:03:09,12:37:31,1,228,Herbivorous,Hartebeest,2016,CAM_6,643
Prometheus,0.00125,2019:03:09,12:37:55,1,255,Herbivorous,Hartebeest,2016,CAM_6,654
Prometheus,0.00125,2019:03:09,12:38:42,1,309,Herbivorous,Hartebeest,2016,CAM_6,708
Prometheus,0.001265823,2019:03:09,12:39:18,1,300,Herbivorous,Hartebeest,2016,CAM_6,737
Prometheus,0.001265823,2019:03:09,12:39:25,1,327,Herbivorous,Hartebeest,2016,CAM_6,733
Prometheus,0.001265823,2019:03:09,12:39:38,1,340,Herbivorous,Hartebeest,2016,CAM_6,754
Prometheus,0.001265823,2019:03:09,12:39:48,1,350,Herbivorous,Hartebeest,2016,CAM_6,830
Prometheus,0.001265823,2019:03:09,12:40:07,1,340,Herbivorous,Hartebeest,2016,CAM_6,898
Prometheus,0.001265823,2019:03:09,12:40:42,1,295,Herbivorous,Hartebeest,2016,CAM_6,950
Prometheus,0.001265823,2019:03:09,12:42:34,1,305,Herbivorous,Hartebeest,2016,CAM_6,1006
Prometheus,0.001322751,2019:03:09,12:46:17,1,284,Herbivorous,Hartebeest & Zebra,2016,CAM_6,959
Prometheus,0.001381215,2019:03:09,12:52:22,1,324,Herbivorous,Zebra,2016,CAM_6,951
Prometheus,0.001381215,2019:03:09,12:53:17,1,396,Herbivorous,Zebra,2016,CAM_6,907
Prometheus,0.001381215,2019:03:09,12:54:05,1,385,Herbivorous,Zebra,2016,CAM_6,865
Prometheus,0.001381215,2019:03:09,12:56:02,1,323,Herbivorous,Zebra,2016,CAM_6,859
Prometheus,0.001322751,2019:03:09,13:13:19,1,347,Herbivorous,Zebra,2016,CAM_6,910
Prometheus,0.001322751,2019:03:09,13:13:37,1,304,Herbivorous,Zebra,2016,CAM_6,987
Prometheus,0.001322751,2019:03:09,13:14:21,1,417,Herbivorous,Zebra,2016,CAM_6,596
Prometheus,0.001322751,2019:03:09,13:14:30,1,499,Herbivorous,Zebra,2016,CAM_6,747
Prometheus,0.001953125,2019:03:09,16:21:39,1,636,Herbivorous,Elephant,2016,CAM_6,789
Prometheus,0.001869159,2019:03:09,16:21:46,1,685,Herbivorous,Elephant,2016,CAM_6,855
Prometheus,0.001869159,2019:03:09,16:21:55,1,587,Herbivorous,Elephant,2016,CAM_6,958
Prometheus,0.001064963,2019:03:09,16:31:44,1,775,Herbivorous,Elephant,2016,CAM_6,222
Prometheus,0.001064963,2019:03:09,16:31:51,1,596,Herbivorous,Elephant,2016,CAM_6,240
Prometheus,0.001064963,2019:03:09,16:31:58,1,639,Herbivorous,Elephant,2016,CAM_6,266
Prometheus,0.00125,2019:03:09,16:32:10,1,554,Herbivorous,Elephant,2016,CAM_6,261
Prometheus,0.001322751,2019:03:09,16:32:17,1,575,Herbivorous,Elephant,2016,CAM_6,424
Prometheus,0.017857143,2019:03:10,18:25:03,1,560,Herbivorous,Waterbuck,2016,CAM_6,472
Prometheus,0.025,2019:03:11,23:42:21,1,579,Herbivorous,Elephant,2016,CAM_6,529
Prometheus,0.001715266,2019:03:13,13:41:42,1,616,Herbivorous,Hartebeest,2016,CAM_6,503
Prometheus,0.001112347,2019:03:15,13:24:52,1,401,Herbivorous,Elephant,2016,CAM_6,535
Prometheus,0.000821018,2019:03:15,13:24:58,1,438,Herbivorous,Elephant,2016,CAM_6,561
Prometheus,0.000786164,2019:03:15,13:25:20,1,558,Herbivorous,Elephant,2016,CAM_6,581
Prometheus,0.000753012,2019:03:15,13:26:07,1,754,Herbivorous,Elephant,2016,CAM_6,629
Prometheus,0.000786164,2019:03:15,13:26:37,1,984,Herbivorous,Elephant,2016,CAM_6,585
Prometheus,0.000786164,2019:03:15,13:26:43,1,452,Herbivorous,Elephant,2016,CAM_6,598
Prometheus,0.000821018,2019:03:15,13:26:50,1,478,Herbivorous,Elephant,2016,CAM_6,595
Prometheus,0.000821018,2019:03:15,13:26:58,1,537,Herbivorous,Elephant,2016,CAM_6,609
Prometheus,0.001041667,2019:03:19,15:46:24,1,625,Herbivorous,Zebra,2016,CAM_6,608
Prometheus,0.025,2019:03:19,20:26:09,1,729,Herbivorous,Elephant,2016,CAM_6,609
Prometheus,0.025,2019:03:19,20:26:36,1,741,Herbivorous,Elephant,2016,CAM_6,637
Prometheus,0.025,2019:03:19,20:26:45,1,806,Herbivorous,Elephant,2016,CAM_6,643
Prometheus,0.025,2019:03:19,20:26:57,1,786,Herbivorous,Elephant,2016,CAM_6,654
Prometheus,0.025,2019:03:19,20:27:04,1,781,Herbivorous,Elephant,2016,CAM_6,708
Prometheus,0.025,2019:03:19,20:27:20,1,855,Herbivorous,Elephant,2016,CAM_6,737
Prometheus,0.025,2019:03:19,20:27:30,1,831,Herbivorous,Elephant,2016,CAM_6,733
Prometheus,0.025,2019:03:19,20:27:37,1,853,Herbivorous,Elephant,2016,CAM_6,754
Prometheus,0.025,2019:03:19,20:27:45,1,861,Herbivorous,Elephant,2016,CAM_6,830
Prometheus,0.025,2019:03:19,20:27:54,1,828,Herbivorous,Elephant,2016,CAM_6,898
Prometheus,0.025,2019:03:19,20:28:05,1,789,Herbivorous,Elephant,2016,CAM_6,950
Prometheus,0.025,2019:03:19,20:28:12,1,799,Herbivorous,Elephant,2016,CAM_6,1006
Prometheus,0.025,2019:03:19,20:28:18,1,832,Herbivorous,Elephant,2016,CAM_6,959
Prometheus,0.025,2019:03:19,20:28:27,1,830,Herbivorous,Elephant,2016,CAM_6,951
Prometheus,0.004166667,2019:03:22,8:27:32,1,845,Herbivorous,Elephant,2016,CAM_6,907
Prometheus,0.004255319,2019:03:22,8:27:39,1,815,Herbivorous,Elephant,2016,CAM_6,865
Prometheus,0.004255319,2019:03:22,8:27:47,1,803,Herbivorous,Elephant,2016,CAM_6,859
Prometheus,0.004444444,2019:03:22,8:27:53,1,756,Herbivorous,Elephant,2016,CAM_6,910
Prometheus,0.004166667,2019:03:22,8:28:00,1,779,Herbivorous,Elephant,2016,CAM_6,987
Prometheus,0.00390625,2019:03:22,8:28:08,1,800,Herbivorous,Elephant,2016,CAM_6,962
Prometheus,0.000690608,2019:03:28,13:24:50,1,818,Herbivorous,Warthog,2016,CAM_6,800
Prometheus,0.000661376,2019:03:28,13:26:33,1,812,Herbivorous,Warthog,2016,CAM_6,636
Prometheus,0.000661376,2019:03:29,12:54:20,1,770,Herbivorous,Warthog,2016,CAM_6,462
Prometheus,0.000633312,2019:03:29,13:01:24,1,735,Herbivorous,Warthog,2016,CAM_6,651
Prometheus,0.000633312,2019:03:29,13:05:37,1,716,Herbivorous,Warthog,2016,CAM_6,879
Prometheus,0.000661376,2019:03:29,13:05:43,1,747,Herbivorous,Warthog,2016,CAM_6,118
Prometheus,0.000633312,2019:03:29,13:06:19,1,757,Herbivorous,Warthog,2016,CAM_6,150
Prometheus,0.000690608,2019:04:05,10:46:00,1,760,Herbivorous,Warthog,2016,CAM_6,183
Prometheus,0.0025,2019:04:05,17:40:32,1,767,Herbivorous,Elephant,2016,CAM_6,258
Prometheus,0.0025,2019:04:05,17:40:39,1,836,Herbivorous,Elephant,2016,CAM_6,344
